id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5.13E+15,PbckS3bMq,6051610340,大雄突然出现,#撒贝宁你也没放过尼格买提#撒贝宁在春节找乐子大会上，毫不客气地调侃尼格买提的魔术翻车，央视boys的互损模式，简直是快乐源泉！,,,,撒贝宁你也没放过尼格买提,0,1,0,2025/1/25 13:08,微易剪,"https://wx3.sinaimg.cn/large/006BxWioly8hxwxcyuxbhj30j606c3z2.jpg,https://wx1.sinaimg.cn/large/006BxWioly8hxwxcz39zhj30ex0gojsc.jpg,https://wx3.sinaimg.cn/large/006BxWioly8hxwxczbpiqj30j60fp405.jpg,https://wx4.sinaimg.cn/large/006BxWioly8hxwxczmlcoj30j60pcmzt.jpg",,,,金V
5.13E+15,PbckJhQtQ,5142014239,剧萌甜,#撒贝宁你也没放过尼格买提#撒贝宁又开始调侃了！春节找乐子大会上，他不忘拿尼格买提的魔术翻车事儿开涮，央视boys互损的日常，笑点满满！,,,,撒贝宁你也没放过尼格买提,0,0,0,2025/1/25 13:07,微易剪,"https://wx2.sinaimg.cn/large/005BZmNxly8hxwxclij3hj30j606c0ta.jpg,https://wx3.sinaimg.cn/large/005BZmNxly8hxwxclpkctj30ex0goab0.jpg,https://wx1.sinaimg.cn/large/005BZmNxly8hxwxclyfoyj30j60fpq4k.jpg,https://wx1.sinaimg.cn/large/005BZmNxly8hxwxcm8pegj30j60pcgo9.jpg,https://wx4.sinaimg.cn/large/005BZmNxly8hxwxcmgxckj30j60iw0ts.jpg,https://wx2.sinaimg.cn/large/005BZmNxly8hxwxcmq34tj30j60p1q4v.jpg",,,,金V
5.13E+15,PbcjPBU26,7317059309,漫剧天天看,#撒贝宁你也没放过尼格买提#撒贝宁这次在春节找乐子大会上又拿尼格买提的魔术翻车开涮，央视boys的日常互损简直太搞笑了，笑得我停不下来！,,,,撒贝宁你也没放过尼格买提,0,0,0,2025/1/25 13:05,微易剪,"https://wx2.sinaimg.cn/large/007ZbDnDly8hxwxaba4i5j30ex0go758.jpg,https://wx2.sinaimg.cn/large/007ZbDnDly8hxwxabjfn6j30j60fpmys.jpg,https://wx3.sinaimg.cn/large/007ZbDnDly8hxwxabq04tj30j606cq3h.jpg,https://wx4.sinaimg.cn/large/007ZbDnDly8hxwxaby07sj30j60pcacp.jpg,https://wx4.sinaimg.cn/large/007ZbDnDly8hxwxac415gj30j60iwt9r.jpg,https://wx4.sinaimg.cn/large/007ZbDnDly8hxwxacbyotj30j60p1jtb.jpg",,,,红V
5.13E+15,PbcjhCZxV,5758293620,ACG漫娘,#撒贝宁你也没放过尼格买提#撒贝宁简直太调皮了！居然又拿小尼的魔术翻车事件开涮，往事一提就全场笑翻了，真是太有趣了！,,,,撒贝宁你也没放过尼格买提,0,0,0,2025/1/25 13:04,微易剪,"https://wx3.sinaimg.cn/large/006hHddyly8hxwx8wtzhuj30j60fpmys.jpg,https://wx1.sinaimg.cn/large/006hHddyly8hxwx8x4fiwj30j60pcacp.jpg,https://wx1.sinaimg.cn/large/006hHddyly8hxwx8xc1ckj30j60iwt9r.jpg,https://wx3.sinaimg.cn/large/006hHddyly8hxwx8xljrxj30j60p1jtb.jpg",,,,红V
5.13E+15,Pbcje0Ydr,3348222002,走剧情,#撒贝宁你也没放过尼格买提#撒贝宁这次真是忍不住了，居然又提起了小尼的魔术翻车事件，往事不堪回首，居然笑得这么开心！,,,,撒贝宁你也没放过尼格买提,0,0,0,2025/1/25 13:03,微易剪,"https://wx1.sinaimg.cn/large/c791d032ly8hxwx8q5uzxj20j606cq3h.jpg,https://wx2.sinaimg.cn/large/c791d032ly8hxwx8qgesyj20j60fpmys.jpg,https://wx2.sinaimg.cn/large/c791d032ly8hxwx8qoknsj20j60pcacp.jpg,https://wx3.sinaimg.cn/large/c791d032ly8hxwx8qx590j20j60iwt9r.jpg,https://wx3.sinaimg.cn/large/c791d032ly8hxwx8r7z31j20j60p1jtb.jpg,https://wx2.sinaimg.cn/large/c791d032ly8hxwx8rgbbhj20ex0go758.jpg",,,,金V
5.13E+15,Pbcj2q0xN,6468158563,漫番剧,#撒贝宁你也没放过尼格买提#小撒真是个幽默高手，连小尼的魔术翻车都不放过！这不一样的笑点，简直是高级感十足，让人忍不住笑出声！,,,,撒贝宁你也没放过尼格买提,0,0,0,2025/1/25 13:03,微易剪,"https://wx4.sinaimg.cn/large/0073JJw7ly8hxwx89a97xj30j606cq3h.jpg,https://wx1.sinaimg.cn/large/0073JJw7ly8hxwx89kg99j30ex0go758.jpg,https://wx4.sinaimg.cn/large/0073JJw7ly8hxwx89syyaj30j60fpmys.jpg,https://wx4.sinaimg.cn/large/0073JJw7ly8hxwx8a3ezcj30j60pcacp.jpg,https://wx4.sinaimg.cn/large/0073JJw7ly8hxwx8ab0t0j30j60iwt9r.jpg,https://wx3.sinaimg.cn/large/0073JJw7ly8hxwx8ai2qlj30j60p1jtb.jpg",,,,金V
5.13E+15,PbciNe907,6597499539,番剧妹,#撒贝宁你也没放过尼格买提#小撒这操作真是太精妙了，连小尼的魔术翻车都能找到新的笑点，给人一种高级感的幽默，太绝了！,,,,撒贝宁你也没放过尼格买提,0,1,0,2025/1/25 13:02,微易剪,"https://wx4.sinaimg.cn/large/007cur0Tly8hxwx7norvxj30j606cq3h.jpg,https://wx1.sinaimg.cn/large/007cur0Tly8hxwx7nvzgtj30ex0go758.jpg,https://wx4.sinaimg.cn/large/007cur0Tly8hxwx7o3z76j30j60fpmys.jpg,https://wx2.sinaimg.cn/large/007cur0Tly8hxwx7oah08j30j60pcacp.jpg",,,,金V
5.13E+15,PbNQo8TNj,6149677860,新手美妆日记,"#小尼说魔术失误没扣工资还发奖金了#建议春晚加个主持人唠嗑节目,绝对笑料百出!尼格买提魔术失误#春晚段子大考##春晚#？？？？///L新手美妆日记的微博视频",,,,"小尼说魔术失误没扣工资还发奖金了,春晚段子大考,春晚",0,0,1,2025/1/29 12:37,微博视频号,,"http://f.video.weibocdn.com/o0/HcqZfQPKlx08lx88GYMg01041200lRPL0E010.mp4?label=mp4_720p&template=1024x576.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998014&ssig=D9m5oAhbKz&KID=unistore,video",,,红V
5.13E+15,PbNPwtIsH,2125129282,开心果联盟,"#小尼说魔术失误没扣工资还发奖金了#建议春晚加个主持人唠嗑节目,绝对笑料百出!尼格买提魔术失误#春晚段子大考##春晚#，，，，L开心果联盟的微博视频",,,,"小尼说魔术失误没扣工资还发奖金了,春晚段子大考,春晚",0,1,0,2025/1/29 12:35,微博视频号,,"http://f.video.weibocdn.com/o0/AfzYqC2elx08lx7ZAR2E01041200lRPL0E010.mp4?label=mp4_720p&template=1024x576.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998014&ssig=msw%2FLwcfML&KID=unistore,video",,,黄V
5.13E+15,PbNC681AG,6753619468,zxgmjhYdhcg,我靠，尼格买提魔术失误，竟然已经一年了，突然觉得像是昨天！！时间也太快了，我抓不住,,,,,0,0,0,2025/1/29 12:02,Redmi K50,,,,,普通用户
5.13E+15,PbNbgwQrT,3259993400,木子lja,老李头今天来吐槽吐槽2025蛇年春晚。2025蛇年春晚号称大改，我看导演组搞成了思想品德教育和回忆杀，主打一个“我全都要”。“魔术穿帮代言人”尼格买提，去年失误被群嘲，今年居然和魔术师上台，道具又卡壳，弹幕直接笑疯：“小尼，今年重播次数管够不？”撒贝宁救场也是一本正经：“这是故意的，证明没假唱！”龙洋和马凡舒美的像AI，但网友还是想念董卿的烟火气。看小品，还得听领导讲话，每个小品结尾必有“金句”朗诵，“家是最小国”“奋斗最美丽”，也就赵雅芝和叶童的《千年等一回》能让人一秒穿越回1992，至于檀健次的蛇妖扮相，粉丝疯狂，路人却一脸懵：“这是从打歌舞台迷路来的？”春晚永远绕不开赵本山和哈文。今年岳云鹏相声全是老梗，刀郎唱歌徒弟高音被吐槽像开水壶。陈佩斯和朱时茂经典片段播放时，台下观众反应绝了，90后茫然，60后落泪，00后发问：“这俩爷爷是谁？”吉祥物巳升升，头顶蝙蝠，尾甩如意，挂着平安锁，网友辣评：“像支付宝集五福周边，明年直接AR扫它得敬业福。”春晚就像年夜饭里的饺子，吐槽归吐槽，少了还真不行。你对今年春晚怎么看？?#春晚吐槽##2025春晚##金蛇添福迎新年#,,,,"春晚吐槽,2025 春晚,金蛇添福迎新年",0,0,0,2025/1/29 10:55,微博网页版,"https://wx4.sinaimg.cn/large/c24f8d38ly1hy1g0e28aoj20zo14wqb8.jpg,https://wx2.sinaimg.cn/large/c24f8d38ly1hy1g0h3j4fj20oj0dtdgr.jpg,https://wx3.sinaimg.cn/large/c24f8d38ly1hy1g0kyll7j20j60a0dgz.jpg,https://wx3.sinaimg.cn/large/c24f8d38ly1hy1g0oo508j20u00gxjtd.jpg",,,,普通用户
5.13E+15,PbMY0yQKd,7772137118,彤颜笑影,#小尼说魔术失误没扣工资还发奖金了#我特别喜欢春晚的氛围，尼格买提的幽默回应让人佩服,,,,小尼说魔术失误没扣工资还发奖金了,0,0,1,2025/1/29 10:23,Android,,,,,普通用户
5.13E+15,PbMzz1u1Q,5257157053,苏汶涛,#刘谦上春晚前警告过尼格买提##春节找乐子大会#杨迪连线刘谦的时候，问为什么感觉小尼今天在格外紧张，刘谦爆料说因为去年的扑克牌没对上，所以今年上台前，他还特意警告了小尼这次真的不能失败，后面结束的时候还检查了一下小尼拿没拿对，真的很像班主任抽查学生功课有没有！真的是为尼操碎了心！#新春茶话会#,,,,"刘谦上春晚前警告过尼格买提,春节找乐子大会,新春茶话会",3679,1613,6724,2025/1/29 9:23,,,"http://f.video.weibocdn.com/o0/OGZWs22Zlx08lwULBBPi010412006xAe0E010.mp4?label=mp4_hd&template=854x480.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998014&ssig=ThNx5TE2Pe&KID=unistore,video",,,金V
5.13E+15,PbI02CuoJ,2947067565,呐呐好呀,#尼格买提成功了#今年的魔术简单啊，是不是因为去年小尼失误，今年不敢设计步数多的了,,,,尼格买提成功了,0,0,0,2025/1/28 21:44,OPPO Reno8 Pro+ 5G,,,,,普通用户
5.13E+15,PbHXBznCI,1654091284,新农人侯帅,#春晚#今年刘谦的魔术里头尼格买提超话没有配合失误吧,,,,春晚,0,3,1,2025/1/28 21:38,nova7Pro你在焦点在,,,,,黄V
5.13E+15,PbHWpjRLl,7344880854,是小刘小刘liuliu,#小尼说魔术失误没扣工资还发奖金了##尼格买提又在春在变魔术了#小尼，你紧张不？,,,,"小尼说魔术失误没扣工资还发奖金了,尼格买提又在春在变魔术了",0,0,0,2025/1/28 21:35,iPhone客户端,https://wx4.sinaimg.cn/large/00814n2ely1hy0sw3ow0oj32c0340kjm.jpg,,,,普通用户
5.13E+15,PbHVt0Cnm,5498535239,CATTYw汪,天，又开始变魔术了，感觉去年尼格买提魔术失误还是昨天的事,,,,,0,0,0,2025/1/28 21:33,vivo S15,,,,,普通用户
5.13E+15,PbHVcfv5H,6331869199,电动知士,尼格买提小心翼翼的一步一步跟着来，还cue到去年魔术失败的事儿，目前最好笑#春晚##尼格买提成功了#,,,,"春晚,尼格买提成功了",2,3,11,2025/1/28 21:32,iPhone客户端,https://wx3.sinaimg.cn/large/006UvSqzly1hy0ss8nwm1j31400u0qck.jpg,,,,红V
5.13E+15,PbHV2cHeN,5584980007,棉电爱情保安,哈哈哈哈尼格买提还记得去年春晚魔术的失误,,,,,0,0,1,2025/1/28 21:32,Shiho Android,,,,,普通用户
5.13E+15,PbHR7tXOo,6942043480,请做给我看,对尼格买提的记忆还停留在魔术失误那会结果一转眼又是一年了[小繁花],,,,,0,5,1,2025/1/28 21:22,Android,,,,,普通用户
5.13E+15,PbHGw9HZ9,1625232640,鲁中晨报,【#小尼回应魔术失误扣工资##小尼说魔术失误没扣工资还发奖金了#】1月28日，在蛇年春晚彩排现场，小尼@尼格买提正面回答了《大家的春晚》的灵魂拷问：“去年春晚魔术失误有没有扣工资？”他表示，没有扣工资还发了奖金，并且跟刘谦老师加了微信，成了好朋友！L老板联播的微博视频,,,尼格买提,"小尼回应魔术失误扣工资,小尼说魔术失误没扣工资还发奖金了",0,0,1,2025/1/28 20:56,微博视频号,,"http://f.video.weibocdn.com/o0/iRR7qyIElx08lvQ54HnO01041200iTZg0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998024&ssig=kN9sBWuzCP&KID=unistore,video",,,普通用户
5.13E+15,PbHD7rjZH,2081474535,天津交通广播,#尼格买提将和刘谦一起变魔术#你觉得今年春晚尼格买提变魔术会成功吗？#小尼回应魔术失误扣工资##小尼说魔术失误没扣工资还发奖金了#你觉得今年春晚尼格买提变魔术会成功吗？,,,,"尼格买提将和刘谦一起变魔术,小尼回应魔术失误扣工资,小尼说魔术失误没扣工资还发奖金了",0,0,9,2025/1/28 20:48,微博网页版,,,,,蓝V
5.13E+15,PaUb0gGpp,1644114654,新京报,【#盘点春晚主持人的神级救场#】#倪萍春晚神级救场读了4页白纸#1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。（荔枝新闻）L荔枝新闻的微博视频,,,,"盘点春晚主持人的神级救场,倪萍春晚神级救场读了4页白纸",2,1,10,2025/1/23 14:54,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,普通用户
5.13E+15,PaU9jbGDu,1270464332,齐鲁电视台,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。#春晚一口气发了168小时视频#@荔枝新闻L荔枝新闻的微博视频,,,荔枝新闻,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场,春晚一口气发了168小时视频",0,0,1,2025/1/23 14:50,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,普通用户
5.13E+15,PaU59xz7V,5732764009,网信南阳,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。#春晚一口气发了168小时视频#L荔枝新闻的微博视频,,,,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场,春晚一口气发了168小时视频",0,0,0,2025/1/23 14:39,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,蓝V
5.13E+15,PaU3n0KDE,7516679696,九派新闻,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。@荔枝新闻L荔枝新闻的微博视频,,,荔枝新闻,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场",0,1,1,2025/1/23 14:35,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,普通用户
5.13E+15,PaU2YE0bq,7141087529,铁骥视频,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。@荔枝新闻L荔枝新闻的微博视频,,,荔枝新闻,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场",26,17,28,2025/1/23 14:34,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,蓝V
5.13E+15,PaU1d1wAH,7343316773,光芒视频,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。@荔枝新闻L荔枝新闻的微博视频,,,荔枝新闻,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场",0,0,0,2025/1/23 14:30,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,蓝V
5.13E+15,PaU1aaPkW,2105365573,威海播报,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。@荔枝新闻L荔枝新闻的微博视频,,,荔枝新闻,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场",0,10,8,2025/1/23 14:30,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,普通用户
5.13E+15,PaU12ddih,3229962754,陕视新闻,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。@荔枝新闻L荔枝新闻的微博视频,,,荔枝新闻,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场",2,0,0,2025/1/23 14:29,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,普通用户
5.13E+15,PaU0dEap8,5303188384,连云港发布,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。#春晚一口气发了168小时视频#（来源：荔枝新闻编辑：蔡小布）L荔枝新闻的微博视频,,,,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场,春晚一口气发了168小时视频",0,0,0,2025/1/23 14:27,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,蓝V
5.13E+15,PaTSV280r,2270933660,老刘札记,【#倪萍春晚神级救场读了4页白纸##春晚主持人的神级救场#】1991年春晚，倪萍第一次登上春晚舞台，直播间隙被派去宣读贺电，没想到打开信封却是四张白纸，倪萍临场发挥现编了四封信。2019年春晚，因节目时间延长导演要求主持人紧急删词却留出两分钟空档，任鲁豫5举话筒救场封神。2024年春晚主持人尼格买提在魔术环节出现失误没对上卡牌，主持人撒贝宁紧急救场，利用一个玩笑完美化解。#央视boys一首歌全是易错字#L荔枝新闻的微博视频,,,,"倪萍春晚神级救场读了4页白纸,春晚主持人的神级救场,央视boys一首歌全是易错字",0,0,0,2025/1/23 14:09,微博视频号,,"http://f.video.weibocdn.com/o0/t0B3ZFn4lx08lnxikMnS01041200aHnT0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766998037&ssig=9sPBz1d3Q2&KID=unistore,video",,,黄V
5.13E+15,PbciECGrD,6905185179,音综,#撒贝宁你也没放过尼格买提#小撒你这波操作太有才了，居然连小尼的魔术翻车都不放过！把往事当笑点，用得真是巧妙又高级！,,,,撒贝宁你也没放过尼格买提,0,1,0,2025/1/25 13:02,微易剪,"https://wx3.sinaimg.cn/large/007xjs6vly8hxwx7a62nmj30j60fpmys.jpg,https://wx1.sinaimg.cn/large/007xjs6vly8hxwx7af7a0j30j60pcacp.jpg,https://wx1.sinaimg.cn/large/007xjs6vly8hxwx7alxhwj30j60iwt9r.jpg,https://wx1.sinaimg.cn/large/007xjs6vly8hxwx7atc2lj30j60p1jtb.jpg,https://wx3.sinaimg.cn/large/007xjs6vly8hxwx7azwodj30j606cq3h.jpg,https://wx2.sinaimg.cn/large/007xjs6vly8hxwx7b6lalj30ex0go758.jpg",,,,金V
5.13E+15,PbciCFcVV,1878371081,时尚小夭,#撒贝宁你也没放过尼格买提#很难不爱看央视boys的日常互损，看撒贝宁又调侃尼格买提魔术翻车那事儿尼格买提这次可得和撒贝宁好好算算账,,,,撒贝宁你也没放过尼格买提,0,0,0,2025/1/25 13:02,iPhone 16 Pro Max,"https://wx3.sinaimg.cn/large/6ff5ab09ly1hxwx76v5g4j20vt0ajq4c.jpg,https://wx1.sinaimg.cn/large/6ff5ab09ly1hxwx778shhj20sy0qojun.jpg,https://wx4.sinaimg.cn/large/6ff5ab09ly1hxwx77l2oyj20qo0z9jx3.jpg,https://wx2.sinaimg.cn/large/6ff5ab09ly1hxwx77xbruj20wl0qon16.jpg,https://wx4.sinaimg.cn/large/6ff5ab09ly1hxwx787cufj20r20qogo2.jpg",,,,金V
5.13E+15,PbcaRDLy2,7491808810,纸糕,#撒贝宁你也没放过尼格买提#看春节找乐子大会视频，就数撒贝宁调侃尼格买提魔术翻车最精彩。小撒那口才，把小尼的“翻车”瞬间描述得绘声绘色，现场笑声不断。小尼啊小尼，遇上撒贝宁这个“损友”，你就认了吧，谁让你们是央视boys的欢乐担当呢。,,,,撒贝宁你也没放过尼格买提,0,5,8,2025/1/25 12:43,微博网页版,"https://wx1.sinaimg.cn/large/008b0RHYly1hxwwnbekggj30sy0qo0yc.jpg,https://wx2.sinaimg.cn/large/008b0RHYly1hxwwnbj077j30ex0go761.jpg,https://wx1.sinaimg.cn/large/008b0RHYly1hxwwnbo2eij30r20qo761.jpg,https://wx2.sinaimg.cn/large/008b0RHYly1hxwwnbtyfhj30wl0qodml.jpg,https://wx4.sinaimg.cn/large/008b0RHYly1hxwwnbyo5ij30qo0ytn06.jpg,https://wx4.sinaimg.cn/large/008b0RHYly1hxwwnc2t1vj30vt0ajacd.jpg",,,,红V
5.13E+15,PbcaPyBQL,6000129753,娱乐少稍年,#撒贝宁你也没放过尼格买提#哈哈，在春节找乐子大会上，撒贝宁又双叒叕拿尼格买提魔术翻车的事儿打趣啦！小尼那尴尬又可爱的表情仿佛就在眼前，小撒这是要把这个梗玩到“地老天荒”呀，不过真的太逗了，让人笑得停不下来。,,,,撒贝宁你也没放过尼格买提,0,9,11,2025/1/25 12:43,微博网页版,"https://wx4.sinaimg.cn/large/006y3VQlly1hxwwn98vd2j30qo0ytwhi.jpg,https://wx1.sinaimg.cn/large/006y3VQlly1hxwwn9l91sj30sy0qo445.jpg",,,,金V
5.13E+15,PbcaLsE8z,7318445004,推漫,#撒贝宁你也没放过尼格买提#撒贝宁是懂得揭短的，在春节找乐子大会拿尼格买提魔术翻车这事儿打趣，央视boys的日常互损就是这么搞笑,,,,撒贝宁你也没放过尼格买提,0,0,1,2025/1/25 12:43,微博轻享版,"https://wx2.sinaimg.cn/large/007ZhrRyly1hxwwn2uhqdj30vt0ajjsr.jpg,https://wx4.sinaimg.cn/large/007ZhrRyly1hxwwn33f3lj30sy0qowhg.jpg,https://wx4.sinaimg.cn/large/007ZhrRyly1hxwwn2vou5j30qo0ytjwi.jpg,https://wx4.sinaimg.cn/large/007ZhrRyly1hxwwn2skp9j30ex0go75c.jpg,https://wx1.sinaimg.cn/large/007ZhrRyly1hxwwn33kzdj30wl0qotc7.jpg",,,,金V
5.13E+15,Pbcam6huB,1744103903,次元动漫娘,#撒贝宁你也没放过尼格买提#撒贝宁在春节找乐子大会又翻出尼格买提魔术翻车名场面，这都过去一年了，撒贝宁还是没有准备放过尼格买提,,,,撒贝宁你也没放过尼格买提,0,0,1,2025/1/25 12:42,微博轻享版,"https://wx2.sinaimg.cn/large/67f4e9dfly1hxwwm0emv9j20vt0aj0u4.jpg,https://wx3.sinaimg.cn/large/67f4e9dfly1hxwwm0ljjlj20sy0qoq5x.jpg,https://wx3.sinaimg.cn/large/67f4e9dfly1hxwwm0fx4tj20qo0ytwjm.jpg,https://wx2.sinaimg.cn/large/67f4e9dfly1hxwwm0a66lj20ex0gojsg.jpg,https://wx1.sinaimg.cn/large/67f4e9dfly1hxwwm0pe61j20wl0qowi0.jpg,https://wx1.sinaimg.cn/large/67f4e9dfly1hxwwm0cpvuj20r20qo0v8.jpg",,,,金V
